date_time,record_id,n_flows,n_packets,n_bytes,n_dest_ip,tcp_udp_ratio,dir_ratio_packets,avg_duration,avg_ttl,connection_count,error_rate
2024-01-01 00:06:13,10.0.31.13,10,149,45117,2,0.6170068607445796,0.2413838098021864,7.651977186414852,44,10,0.0488356662427237
2024-01-01 00:54:38,10.0.31.13,33,419,110012,5,0.4129807112599855,0.6328142355458933,2.8564559125615823,121,33,0.0025594592013395
2024-01-01 01:51:15,10.0.31.13,10,230,45444,2,0.37258426390789,0.040925471572015,5.44981886100918,89,10,0.0361296853254234
2024-01-01 04:29:37,10.0.31.13,23,314,89823,4,0.6635341418200613,0.7632385098555494,2.9786839697941407,131,24,0.0146988978007874
2024-01-01 05:46:17,10.0.31.13,21,298,83690,3,0.5823211799196728,0.1417852443328324,17.23719327078003,57,22,0.0437562012793346
2024-01-01 06:30:31,10.0.31.13,16,281,67253,5,0.551146683557554,0.9960319971761749,10.072675475833734,72,12,0.0201512920831826
2024-01-01 07:52:56,10.0.31.13,19,251,80622,3,0.6355467533038831,0.9538845138079012,0.5687182760448979,220,17,0.0002521079525502
2024-01-01 08:57:34,10.0.31.13,26,524,114061,7,0.2007482465761927,0.0162375666704066,8.477464584679884,170,21,0.0177465599706692
2024-01-01 10:36:11,10.0.31.13,16,368,93405,5,0.794642377162901,0.6131992816007058,2.701253265631769,153,16,0.0085934686844232
2024-01-01 10:47:06,10.0.31.13,21,300,78936,3,0.0758041822092591,0.6289550621607332,0.3129660017824688,222,21,0.0237562326827523
2024-01-01 11:49:39,10.0.31.13,30,397,109286,6,0.9603425763538678,0.9682106439660106,18.93996109576836,203,29,0.0282549510628835
2024-01-01 13:06:21,10.0.31.13,19,275,73918,4,0.177258454656879,0.221950056448772,0.4058830614455979,171,17,0.0222864153156937
2024-01-01 13:49:09,10.0.31.13,16,299,77328,4,0.3450797663121195,0.1048023148536392,5.822436757145507,120,15,0.00994514207765
2024-01-01 14:44:26,10.0.31.13,30,477,130832,4,0.3698763629531931,0.1844490134694216,17.549187381686778,73,29,0.0267301859394947
2024-01-01 15:46:08,10.0.31.13,24,331,77655,5,0.5846166088559912,0.4312699631603995,0.550777576671676,205,20,0.0192856949869955
2024-01-01 16:45:15,10.0.31.13,41,655,128761,8,0.909076361740753,0.8024368961730813,2.922279440575592,195,40,0.0348166661103456
2024-01-01 17:19:46,10.0.31.13,22,410,105995,4,0.713022624587976,0.4753934358965714,0.7005058401134371,41,20,0.0280013313465707
2024-01-01 18:31:23,10.0.31.13,17,240,80529,3,0.3293054870347486,0.7468679482516621,0.2797270052040979,80,14,0.0133170104051747
2024-01-01 19:37:02,10.0.31.13,9,145,38648,2,0.835133824767626,0.2490358389100239,12.648983053047496,127,10,0.0354505205040262
2024-01-01 21:02:04,10.0.31.13,28,434,127844,6,0.0574182724235192,0.9116538924813632,5.509930279007034,164,26,0.006783551866118
2024-01-01 22:11:57,10.0.31.13,12,212,63197,3,0.4542294930346781,0.056118024703707,13.558798844897757,105,11,0.0098256245976208
2024-01-01 22:36:23,10.0.31.13,15,317,89459,3,0.3829705274967186,0.0750228332883016,15.841426540188436,71,17,0.0375133066481956
2024-01-02 00:30:07,10.0.31.13,17,293,70532,3,0.3800083542918993,0.9368434685976336,6.375516709893586,84,16,0.0179589790878842
2024-01-02 00:39:55,10.0.31.13,19,267,80975,4,0.5607751456484696,0.0961497455724058,1.1056157552873958,122,20,0.0043766451052277
2024-01-02 01:57:12,10.0.31.13,12,262,48105,2,0.5354465394860621,0.4996909440008011,0.6104885104650251,77,10,0.0126851335581933
2024-01-02 02:26:32,10.0.31.13,17,306,61554,3,0.9257749972654532,0.5235562178892991,27.579443955222786,52,18,0.0160158879260273
2024-01-02 03:48:31,10.0.31.13,67,902,249119,4,0.7946109941963954,0.1087630372077401,0.8881308026975432,199,71,0.0909007216463993
2024-01-02 05:09:55,10.0.31.13,11,142,40449,2,0.5591540880084656,0.3419567092119553,1.2606265455426025,71,12,0.011210695974232
2024-01-02 05:18:44,10.0.31.13,15,232,64853,2,0.7573508385224391,0.6667956765170132,2.9848946055500174,230,14,0.0359121752221245
2024-01-02 07:00:32,10.0.31.13,14,255,60419,3,0.278474731750192,0.92891785242768,7.396673221114229,62,15,0.0282262485409561
2024-01-02 08:07:15,10.0.31.13,31,463,94773,4,0.944578886112478,0.7764991625825182,18.55073038387199,56,33,0.0291994043871093
2024-01-02 08:09:54,10.0.31.13,22,363,94001,4,0.1921715938564234,0.6315401257947019,20.61736074924343,37,26,0.0286002916662735
2024-01-02 10:12:10,10.0.31.13,21,273,78399,3,0.2244240132945036,0.2512235121550608,8.306183644838304,110,23,0.0045481659922501
2024-01-02 11:13:57,10.0.31.13,36,540,149786,5,0.8759969926748069,0.0495301884957252,1.9744630892797048,143,33,0.0355225959670259
2024-01-02 11:18:17,10.0.31.13,27,514,103053,6,0.319781087537565,0.1137368706823687,11.51733077253081,217,27,0.0407911825834906
2024-01-02 13:32:32,10.0.31.13,17,253,79396,3,0.4434726998247448,0.7047718068858936,1.1398553710240475,32,18,0.023030020609193
2024-01-02 15:32:33,10.0.31.13,26,537,137342,6,0.9816810496050858,0.6963797913193244,1.5566820190580872,126,22,0.0079771375109548
2024-01-02 15:55:02,10.0.31.13,34,478,120705,7,0.2318968279422792,0.4663409805652941,7.162612986456722,93,37,0.0080668651159413
2024-01-02 16:29:18,10.0.31.13,29,483,117021,5,0.8626767348815334,0.852811059235004,6.0123284851539625,237,30,0.049702031614133
2024-01-02 17:27:06,10.0.31.13,19,297,67756,4,0.9000378892443127,0.9460115873929344,13.50578579427399,161,16,0.0186491763353373
2024-01-02 19:03:47,10.0.31.13,24,326,112558,4,0.8261587987648983,0.1399964042688924,12.5923877226024,148,25,0.008613575266423
2024-01-02 19:10:17,10.0.31.13,41,899,220781,3,0.6956056220630675,0.0843785182097042,4.366342338781393,79,42,0.1629464838452227
2024-01-02 21:13:14,10.0.31.13,13,211,54297,2,0.2325100062433088,0.6210600672031096,2.552990177683323,75,14,0.0338714822342705
2024-01-02 21:57:51,10.0.31.13,12,207,57675,2,0.2399977676563507,0.1235137128562121,1.892765279769028,55,12,0.0298638688759132
2024-01-03 00:07:53,10.0.31.13,10,121,43467,2,0.6572720951707697,0.0858484977952018,15.620886128305257,32,8,0.0154207992424682
