date_time,record_id,n_flows,n_packets,n_bytes,n_dest_ip,tcp_udp_ratio,dir_ratio_packets,avg_duration,avg_ttl,connection_count,error_rate
2023-12-31 23:44:34,10.0.212.206,70,3572,86460,13,0.4877615739385602,0.6492534033507767,2.980625973856775,92,79,0.0340027130678821
2024-01-01 01:30:20,10.0.212.206,71,3599,69000,15,0.1084537471020696,0.8141209389761872,10.657442236909723,55,67,0.0196572728479447
2024-01-01 01:49:43,10.0.212.206,70,2889,56013,13,0.3464149196370734,0.9234359113172774,0.3453647456355001,176,68,0.0094293313201989
2024-01-01 02:06:27,10.0.212.206,34,1797,38929,8,0.2033567455920846,0.6323722004852915,30.891529941715284,204,30,0.0200645800716091
2024-01-01 03:42:58,10.0.212.206,79,4237,101957,14,0.4791254095203711,0.1300227834476571,1.84088980516152,33,72,0.0100989314044211
2024-01-01 04:43:36,10.0.212.206,64,2975,62962,15,0.4805149763715537,0.8730294036342396,41.083809989050486,50,65,0.0377242828629163
2024-01-01 07:09:34,10.0.212.206,47,2603,58953,13,0.2233868494142583,0.8808871235330661,2.587846458579717,44,48,0.0109270246123691
2024-01-01 07:13:23,10.0.212.206,75,4283,95789,18,0.078626769498956,0.4153052789763822,8.601512533343767,116,85,0.0170831694067189
2024-01-01 09:24:01,10.0.212.206,107,5946,101459,22,0.0969310146057947,0.5874812706535889,11.149641641499574,173,89,0.0176091026965753
2024-01-01 09:50:49,10.0.212.206,106,5192,89790,22,0.1694655032554269,0.0658253579480151,33.95062766735246,194,120,0.0085942607616015
2024-01-01 11:09:24,10.0.212.206,81,2469,68179,12,0.8420071142678573,0.4512176949541659,12.685428864147534,32,77,0.0409231231216444
2024-01-01 11:41:22,10.0.212.206,143,4630,128481,23,0.861864259739761,0.8568700587842641,2.4808558133574947,131,151,0.0164331830913001
2024-01-01 12:39:14,10.0.212.206,69,2639,87880,13,0.0990751030985791,0.9339247948340272,8.273214639585214,109,74,0.0016553051079597
2024-01-01 13:44:02,10.0.212.206,121,6212,114638,31,0.5403228289331773,0.1368405458964984,5.498025681607756,231,97,0.0207413661267466
2024-01-01 15:32:50,10.0.212.206,83,4011,102161,16,0.2924031293164103,0.4869903179137173,19.586937921473996,222,93,0.0061956096520474
2024-01-01 16:17:06,10.0.212.206,111,5014,135206,22,0.0419049372000454,0.0263379185396182,10.052016122473203,116,99,0.0311522654993018
2024-01-01 17:07:28,10.0.212.206,81,3296,91458,16,0.6407476961658178,0.4495872627120102,2.2078638979404683,166,75,0.0108910024354085
2024-01-01 18:19:09,10.0.212.206,60,1913,62959,9,0.2660183595608494,0.6163568159727305,2.5570398341397,234,60,0.0215898236855948
2024-01-01 18:52:49,10.0.212.206,65,2199,64114,14,0.1733788115754791,0.4356264730050104,14.826325189090545,125,61,0.0237310661992945
