date_time,record_id,n_flows,n_packets,n_bytes,n_dest_ip,tcp_udp_ratio,dir_ratio_packets,avg_duration,avg_ttl,connection_count,error_rate
2024-01-01 00:33:44,router-1902,30,869,21842,4,0.0725668840754907,0.5941898119147397,7.4762996988426815,119,31,0.0352291572699155
2024-01-01 01:13:16,router-1902,42,1049,22180,8,0.8379585711677526,0.0956459737557503,32.30111013157821,143,48,0.0048203009964043
2024-01-01 03:49:19,router-1902,46,1691,32803,12,0.5687598040791049,0.1067954143630055,7.68657443905687,51,43,0.0158590151321249
2024-01-01 05:51:30,router-1902,74,1642,48498,17,0.6400652741304834,0.4600585306610584,6.893913006619297,215,76,0.0255916121132853
2024-01-01 06:20:51,router-1902,57,1508,41378,10,0.4696182742499012,0.0299144340688828,4.604984262513574,44,50,0.0332055851315271
2024-01-01 06:58:44,router-1902,46,1074,22801,6,0.8008320916683583,0.0355460978143717,30.273243596958476,224,49,0.0096988508920321
2024-01-01 08:02:10,router-1902,51,1304,26623,10,0.1002517356095699,0.4207920842289137,33.552679538919485,37,43,0.0123827741882029
2024-01-01 08:43:56,router-1902,47,1379,37969,11,0.814482430160784,0.1224383981501033,12.557444349302648,250,41,0.0033795281036243
2024-01-01 10:18:55,router-1902,98,2631,48581,20,0.3584161290363244,0.8342935166361254,2.279432597934669,225,91,0.0147966970047002
2024-01-01 10:35:17,router-1902,47,1612,30819,10,0.4001254530827033,0.8984902753482421,5.581449432023443,250,42,0.0282185780342251
2024-01-01 12:12:17,router-1902,61,1583,30785,12,0.0025022740142927,0.4366805940489021,12.265390225364284,196,72,0.0383100149006742
2024-01-01 12:58:02,router-1902,53,1488,39674,9,0.6311706144021333,0.2605265458635118,1.601598228831168,33,50,0.028709699984285
2024-01-01 13:58:19,router-1902,82,2264,37001,12,0.995207801815478,0.1367197765711105,25.81273462614544,156,92,0.0083311863663368
2024-01-01 14:29:45,router-1902,93,3301,72062,18,0.1917487762135205,0.1088768219673391,20.13532911014264,60,103,0.0365445910473694
2024-01-01 16:08:08,router-1902,54,1697,40735,11,0.4241836902052827,0.5676457629434334,9.423405681008978,151,54,0.0212934023411097
2024-01-01 16:13:54,router-1902,88,2412,43729,14,0.241174105434772,0.8639740378829849,16.868497837304393,138,74,0.0484630732192439
2024-01-01 17:28:35,router-1902,31,811,21990,6,0.0072423528594548,0.2465047330568023,1.980386312932692,168,28,0.0297076661768966
2024-01-01 18:46:45,router-1902,31,788,16006,6,0.5078309321501608,0.576510428089633,7.851225564260243,66,35,0.0010893367895334
2024-01-01 20:38:28,router-1902,27,815,14978,6,0.0274039184569275,0.9302650810944244,2.614967735413463,224,22,0.0126283954550468
2024-01-01 21:20:40,router-1902,41,1141,20951,6,0.7007985145212392,0.1218255133743921,5.862690050356326,41,43,0.0401015016203637
2024-01-01 22:22:40,router-1902,54,1473,40778,12,0.8169389737429454,0.8462781926785249,4.434208722059562,94,43,0.0306524788869514
2024-01-01 22:55:37,router-1902,44,1312,31935,10,0.5619539680194595,0.0556395639764235,16.644183089478897,205,40,0.0089090738978793
2024-01-01 23:14:15,router-1902,82,1833,40320,12,0.9186726703757526,0.560183539808527,12.894822677930122,181,69,0.0432246672211125
2024-01-02 01:34:53,router-1902,35,1341,25354,9,0.5654359766229633,0.6044401015655405,6.026109936450832,96,29,0.0492415381013869
2024-01-02 01:52:06,router-1902,64,2026,42598,12,0.0909559765067447,0.709665071357749,16.029567280223667,150,69,0.0045638475552113
2024-01-02 03:21:21,router-1902,24,698,17076,6,0.3492058818838052,0.5553564951144858,8.532998530844733,202,23,0.038156502470561
