date_time,record_id,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone
2021-01-03 23:45:00,GBR_LAB,3.0,10,1,10,-4.67532467532467
2021-01-04 12:00:00,GBR_LAB,-0.4,6,1,6,-5.01392757660167
2021-01-04 17:15:00,GBR_LAB,-4.0,10,1,10,-2.88713910761155
2021-01-04 19:15:00,GBR_LAB,7.0,4,1,4,1.53256704980843
2021-01-05 13:00:00,GBR_LAB,-5.0,4,1,4,-1.68918918918919
2021-01-05 16:45:00,GBR_LAB,0.0,3,1,3,-2.3138832997988
2021-01-06 17:45:00,GBR_LAB,-0.4,2,1,2,1.26582278481013
2021-01-07 13:30:00,GBR_LAB,0.0,2,1,2,-0.52910052910052
2021-01-07 15:45:00,GBR_LAB,1.0,4,1,4,0.55970149253731
2021-01-08 15:45:00,GBR_LAB,-2.0,1,1,1,-7.0945945945946
2021-01-08 22:00:00,GBR_LAB,-0.4,5,1,5,-0.787401574803145
2021-01-10 04:00:00,GBR_LAB,-4.0,1,1,1,-2.97297297297298
2021-01-10 15:45:00,GBR_LAB,2.8,2,1,2,-4.39770554493307
2021-01-12 01:15:00,GBR_LAB,-2.0,10,1,10,6.25
2021-01-12 14:30:00,GBR_LAB,3.0,10,1,10,0.17421602787456
2021-01-12 14:45:00,GBR_LAB,-4.0,5,1,5,-1.99430199430199
2021-01-13 11:00:00,GBR_LAB,3.4,2,1,2,2.82685512367491
2021-01-13 14:00:00,GBR_LAB,1.9,12,2,12,-2.27445164850324
2021-01-13 14:30:00,GBR_LAB,-4.0,2,1,2,0.18050541516245
2021-01-14 00:30:00,GBR_LAB,6.0,6,1,6,-2.53164556962025
2021-01-14 03:00:00,GBR_LAB,6.0,6,1,6,-3.1578947368421
2021-01-14 11:00:00,GBR_LAB,6.0,12,1,12,-3.72340425531915
2021-01-14 11:15:00,GBR_LAB,6.0,4,1,4,-3.91791044776119
2021-01-14 12:00:00,GBR_LAB,1.0,4,1,4,2.12765957446809
2021-01-15 01:45:00,GBR_LAB,6.0,6,1,6,-2.72727272727272
