date_time,record_id,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone
2021-01-01 06:30:00,GBR_AGR,-0.4,1,1,1,-0.25210084033613
2021-01-04 00:15:00,GBR_AGR,0.0,2,1,2,-3.18169865895346
2021-01-04 15:30:00,GBR_AGR,3.4,10,1,10,1.02960102960103
2021-01-05 18:15:00,GBR_AGR,1.0,2,1,2,-5.53191489361702
2021-01-06 08:45:00,GBR_AGR,3.4,10,1,10,0.7423117709438
2021-01-06 09:45:00,GBR_AGR,3.4,2,1,2,6.57698056801196
2021-01-06 19:30:00,GBR_AGR,1.9,3,1,3,4.20711974110032
2021-01-07 08:45:00,GBR_AGR,0.0,4,1,4,0.0
2021-01-07 13:00:00,GBR_AGR,1.0,4,1,4,-0.20876826722339
2021-01-07 13:45:00,GBR_AGR,0.0,2,1,2,2.72596843615495
2021-01-07 16:30:00,GBR_AGR,3.0,1,1,1,-0.48309178743961
2021-01-07 19:15:00,GBR_AGR,4.0,4,1,4,1.79028132992328
2021-01-08 02:00:00,GBR_AGR,0.0,2,1,2,-0.555555555555556
2021-01-08 12:00:00,GBR_AGR,0.0,10,1,10,-0.2906976744186
2021-01-08 19:00:00,GBR_AGR,4.0,2,1,2,-1.11420612813371
2021-01-11 15:30:00,GBR_AGR,-5.0,8,2,8,-1.15851971763163
2021-01-11 19:30:00,GBR_AGR,1.9,2,1,2,-2.31143552311436
2021-01-11 21:45:00,GBR_AGR,-4.4,2,1,2,-3.82848392036753
2021-01-12 05:15:00,GBR_AGR,10.0,1,1,1,-2.56849315068493
2021-01-12 09:00:00,GBR_AGR,1.9,2,1,2,-4.23976608187135
2021-01-12 20:30:00,GBR_AGR,4.0,2,1,2,4.15094339622642
2021-01-13 14:15:00,GBR_AGR,1.0,1,1,1,1.81818181818182
2021-01-14 16:15:00,GBR_AGR,5.0,1,1,1,-2.94117647058823
2021-01-15 11:45:00,GBR_AGR,0.0,2,1,2,-3.32326283987915
2021-01-16 10:30:00,GBR_AGR,0.0,2,1,2,-3.51075877689694
2021-01-16 18:30:00,GBR_AGR,0.0,4,1,4,-3.69003690036901
2021-01-17 12:00:00,GBR_AGR,0.0,1,1,1,-2.45746691871456
2021-01-19 10:00:00,GBR_AGR,-5.0,1,1,1,-2.5390625
2021-01-19 21:00:00,GBR_AGR,7.0,10,1,10,-5.61797752808989
2021-01-20 14:15:00,GBR_AGR,3.4,6,1,6,-0.74074074074074
2021-01-20 15:15:00,GBR_AGR,0.0,2,1,2,3.08370044052863
2021-01-20 22:15:00,GBR_AGR,-9.0,2,1,2,-3.25878594249201
2021-01-21 16:15:00,GBR_AGR,-4.0,18,3,18,-2.53641346226268
2021-01-21 18:30:00,GBR_AGR,-10.0,2,1,2,-5.22193211488251
2021-01-21 19:30:00,GBR_AGR,3.0,2,1,2,-0.22727272727272
2021-01-22 17:15:00,GBR_AGR,-4.0,6,1,6,-3.4375
2021-01-23 13:30:00,GBR_AGR,-2.0,1,1,1,-1.44777662874871
2021-01-26 16:45:00,GBR_AGR,1.9,2,1,2,1.83908045977011
2021-01-27 13:30:00,GBR_AGR,0.0,2,1,2,5.45905707196029
2021-01-27 14:45:00,GBR_AGR,2.8,4,1,4,0.37926675094817
2021-01-27 17:00:00,GBR_AGR,3.4,2,1,2,-1.07913669064748
2021-01-28 12:45:00,GBR_AGR,3.0,10,1,10,1.57790927021696
2021-01-29 07:30:00,GBR_AGR,1.0,2,1,2,0.18115942028986
2021-02-01 11:15:00,GBR_AGR,0.0,3,1,3,-3.48706411698538
2021-02-01 19:30:00,GBR_AGR,3.5,2,1,2,1.69109357384442
2021-02-01 21:15:00,GBR_AGR,0.0,10,1,10,0.71942446043165
2021-02-01 23:45:00,GBR_AGR,2.8,1,1,1,1.44927536231884
2021-02-02 11:30:00,GBR_AGR,0.0,2,1,2,-7.3482428115016
2021-02-03 06:30:00,GBR_AGR,7.0,1,1,1,-1.09235352532274
2021-02-04 13:15:00,GBR_AGR,-10.0,3,1,3,-1.71149144254279
2021-02-06 22:30:00,GBR_AGR,0.4,1,1,1,1.66389351081531
2021-02-08 16:45:00,GBR_AGR,0.0,1,1,1,0.17301038062284
2021-02-09 08:15:00,GBR_AGR,3.0,2,1,2,7.35632183908046
2021-02-09 11:15:00,GBR_AGR,3.0,1,1,1,2.54083484573503
2021-02-09 12:00:00,GBR_AGR,0.0,2,1,2,6.46067415730337
2021-02-09 18:00:00,GBR_AGR,1.0,6,1,6,-1.04384133611691
2021-02-09 18:15:00,GBR_AGR,0.0,6,1,6,-1.78947368421052
2021-02-09 19:15:00,GBR_AGR,4.0,4,1,4,-4.57380457380457
2021-02-11 22:15:00,GBR_AGR,3.0,2,1,2,-1.27659574468085
2021-02-11 23:30:00,GBR_AGR,3.4,4,2,4,-2.20396714085354
2021-02-12 00:30:00,GBR_AGR,3.4,2,1,2,-2.30414746543779
2021-02-12 11:15:00,GBR_AGR,-0.3,8,1,8,0.50933786078098
2021-02-12 13:15:00,GBR_AGR,3.4,2,1,2,4.5945945945946
2021-02-13 23:30:00,GBR_AGR,0.0,2,1,2,0.10460251046025
2021-02-14 06:45:00,GBR_AGR,2.8,2,1,2,-7.44595676541233
2021-02-14 08:30:00,GBR_AGR,4.0,2,1,2,0.85995085995086
2021-02-15 11:15:00,GBR_AGR,3.5,8,1,8,7.57575757575758
2021-02-15 13:00:00,GBR_AGR,3.5,2,1,2,-0.76335877862595
