date_time,record_id,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone
2021-01-01 14:30:00,CAN_LAB,-0.4,2,1,2,-1.74081237911025
2021-01-02 17:00:00,CAN_LAB,0.0,2,1,2,-0.36563071297989
2021-01-04 13:15:00,CAN_LAB,3.4,2,1,2,4.40251572327044
2021-01-04 20:45:00,CAN_LAB,3.0,6,1,6,-1.58013544018059
2021-01-06 19:30:00,CAN_LAB,-0.1,5,1,5,1.31578947368421
2021-01-06 22:30:00,CAN_LAB,1.9,8,1,8,-4.08163265306123
2021-01-07 01:15:00,CAN_LAB,1.9,2,1,2,0.0
2021-01-11 01:30:00,CAN_LAB,0.0,1,1,1,-1.59574468085106
2021-01-12 14:15:00,CAN_LAB,4.0,10,1,10,-5.95611285266458
2021-01-13 16:30:00,CAN_LAB,-10.0,8,1,8,-4.76190476190476
2021-01-13 21:15:00,CAN_LAB,-6.5,6,1,6,-2.58899676375404
2021-01-14 07:00:00,CAN_LAB,-6.5,6,1,6,-2.77777777777778
2021-01-14 12:15:00,CAN_LAB,-0.4,2,1,2,-2.67379679144385
2021-01-14 19:00:00,CAN_LAB,4.0,6,1,6,-2.53251197809719
2021-01-15 05:15:00,CAN_LAB,1.0,10,1,10,7.08446866485014
2021-01-15 22:30:00,CAN_LAB,-0.4,10,1,10,1.07843137254902
2021-01-16 20:30:00,CAN_LAB,3.4,9,3,9,-2.13523131672598
2021-01-17 00:00:00,CAN_LAB,3.4,3,1,3,-2.1505376344086
2021-01-19 22:15:00,CAN_LAB,0.0,6,1,6,-5.75858250276855
2021-01-20 03:15:00,CAN_LAB,0.0,1,1,1,-5.38720538720539
2021-01-21 00:45:00,CAN_LAB,4.5,3,1,3,-1.75
2021-01-22 01:00:00,CAN_LAB,-2.0,2,1,2,-1.6
2021-01-22 11:45:00,CAN_LAB,2.8,10,1,10,1.04821802935011
2021-01-22 19:15:00,CAN_LAB,0.0,5,1,5,-1.2311901504788
2021-01-22 19:45:00,CAN_LAB,-10.0,4,2,4,-1.45153905683389
2021-01-25 17:30:00,CAN_LAB,0.0,2,1,2,-0.85427135678392
2021-01-26 11:45:00,CAN_LAB,6.0,5,1,5,0.14513788098694
2021-01-26 22:15:00,CAN_LAB,4.0,1,1,1,0.2125398512221
2021-01-27 21:00:00,CAN_LAB,7.4,5,1,5,0.17636684303351
2021-01-27 23:00:00,CAN_LAB,6.0,2,1,2,-4.09356725146199
2021-01-28 01:30:00,CAN_LAB,6.0,6,3,6,-4.09356725146199
2021-01-28 12:45:00,CAN_LAB,4.0,1,1,1,0.29732408325074
2021-01-28 16:15:00,CAN_LAB,7.0,5,1,5,4.3010752688172
2021-01-28 20:30:00,CAN_LAB,-0.4,4,1,4,-5.29723366686286
2021-01-29 20:30:00,CAN_LAB,-2.0,5,1,5,2.04678362573099
2021-02-02 22:15:00,CAN_LAB,0.0,1,1,1,-6.52395514780836
2021-02-02 22:45:00,CAN_LAB,3.4,4,1,4,4.70588235294118
2021-02-08 19:45:00,CAN_LAB,4.0,4,2,4,-0.515256164406805
2021-02-09 17:15:00,CAN_LAB,4.0,2,1,2,0.43668122270742
2021-02-10 16:30:00,CAN_LAB,-5.0,2,1,2,-2.14424951267056
2021-02-11 00:30:00,CAN_LAB,4.0,5,1,5,-1.05115627189909
2021-02-11 01:00:00,CAN_LAB,4.0,10,1,10,-1.79640718562874
2021-02-11 02:45:00,CAN_LAB,4.0,3,1,3,-1.07816711590297
2021-02-12 15:30:00,CAN_LAB,4.0,5,1,5,-0.89730807577269
2021-02-14 00:00:00,CAN_LAB,-4.0,5,1,5,-3.78787878787879
2021-02-14 18:00:00,CAN_LAB,0.0,2,1,2,-4.17366274886063
2021-02-18 20:45:00,CAN_LAB,0.0,10,1,10,0.49261083743843
2021-02-18 23:45:00,CAN_LAB,6.0,5,1,5,2.92134831460674
2021-02-19 16:00:00,CAN_LAB,0.0,10,1,10,-0.44722719141324
2021-02-19 20:00:00,CAN_LAB,3.4,20,2,20,4.55973693825357
2021-02-19 22:00:00,CAN_LAB,4.0,4,1,4,-0.47619047619048
2021-02-20 00:00:00,CAN_LAB,4.0,4,1,4,-0.72840790842872
2021-02-20 02:00:00,CAN_LAB,3.4,10,1,10,4.66472303206997
2021-02-22 13:00:00,CAN_LAB,-2.0,3,1,3,-1.83875530410184
2021-02-23 01:00:00,CAN_LAB,3.0,10,1,10,-0.92436974789916
2021-02-25 14:00:00,CAN_LAB,4.0,10,1,10,-4.13907284768212
2021-02-27 13:15:00,CAN_LAB,4.0,6,1,6,-3.53982300884956
2021-02-27 15:00:00,CAN_LAB,3.4,2,1,2,-3.91517128874389
2021-03-01 23:15:00,CAN_LAB,1.9,2,1,2,0.76142131979696
2021-03-03 00:30:00,CAN_LAB,2.8,3,1,3,2.94416243654822
2021-03-03 20:15:00,CAN_LAB,0.0,5,1,5,0.44416243654822
2021-03-04 15:30:00,CAN_LAB,0.0,5,1,5,0.44893378226712
2021-03-05 02:30:00,CAN_LAB,8.0,4,1,4,2.54777070063694
2021-03-06 12:15:00,CAN_LAB,1.9,2,1,2,-2.84237726098191
2021-03-06 20:45:00,CAN_LAB,-5.0,4,1,4,-0.44378698224853
2021-03-08 23:45:00,CAN_LAB,5.0,5,1,5,4.7244094488189
2021-03-10 21:15:00,CAN_LAB,4.0,10,1,10,1.24223602484472
2021-03-11 14:15:00,CAN_LAB,1.9,2,1,2,-1.44230769230769
2021-03-11 15:45:00,CAN_LAB,-2.0,10,1,10,-1.15830115830116
2021-03-12 13:45:00,CAN_LAB,-10.0,4,1,4,0.12121212121212
2021-03-12 15:15:00,CAN_LAB,3.0,1,1,1,-2.4516129032258
2021-03-12 15:30:00,CAN_LAB,1.9,2,1,2,3.61881785283474
2021-03-12 21:45:00,CAN_LAB,4.0,2,1,2,1.29310344827587
2021-03-16 02:30:00,CAN_LAB,8.0,10,1,10,2.4948024948025
2021-03-16 17:45:00,CAN_LAB,-4.0,8,1,8,-0.59523809523809
2021-03-16 18:00:00,CAN_LAB,-4.0,8,1,8,-0.26595744680851
2021-03-16 19:15:00,CAN_LAB,-4.0,14,2,14,0.416020971831716
2021-03-16 20:45:00,CAN_LAB,4.0,10,1,10,1.2448132780083
2021-03-17 19:15:00,CAN_LAB,0.0,2,1,2,1.00250626566416
