date_time,open,high,low,close,adj close,volume,record_id
2009-10-23,70.56999969482422,70.69999694824219,67.76000213623047,68.22000122070312,59.23090744018555,3333600.0,DVN
2009-10-26,68.01000213623047,69.3499984741211,66.29000091552734,66.83999633789062,58.03277587890625,3876400.0,DVN
2009-10-27,66.95999908447266,68.66000366210938,66.47000122070312,67.73999786376953,58.81417465209961,3980200.0,DVN
2009-10-28,67.30000305175781,67.30000305175781,65.3499984741211,65.5,56.86934280395508,3859000.0,DVN
2009-10-29,66.19999694824219,67.9800033569336,65.72000122070312,67.88999938964844,58.94439315795898,3637500.0,DVN
2009-10-30,67.58999633789062,67.58999633789062,63.869998931884766,64.70999908447266,56.18341827392578,6120200.0,DVN
2009-11-02,65.52999877929688,66.36000061035156,63.95000076293945,64.9800033569336,56.4178581237793,3753800.0,DVN
2009-11-03,64.16999816894531,66.77999877929688,63.58000183105469,66.44999694824219,57.69414138793945,4378600.0,DVN
2009-11-04,67.51000213623047,68.79000091552734,65.69000244140625,67.06999969482422,58.232452392578125,6929500.0,DVN
2009-11-05,67.61000061035156,69.02999877929688,66.91000366210938,68.93000030517578,59.84737396240234,3807100.0,DVN
2009-11-06,67.87999725341797,69.04000091552734,67.63999938964844,68.04000091552734,59.07464599609375,4223700.0,DVN
2009-11-09,68.72000122070312,69.37999725341797,68.38999938964844,69.0999984741211,59.99497604370117,4076700.0,DVN
2009-11-10,68.88999938964844,69.93000030517578,68.75,69.77999877929688,60.58537292480469,2771900.0,DVN
2009-11-11,70.23999786376953,70.38999938964844,68.2300033569336,68.9000015258789,59.82134628295898,3105000.0,DVN
2009-11-12,68.4000015258789,69.13999938964844,66.62000274658203,67.30000305175781,58.432167053222656,3615500.0,DVN
2009-11-13,67.20999908447266,68.0,66.66999816894531,67.79000091552734,58.85760116577149,4300200.0,DVN
2009-11-16,70.01000213623047,72.23999786376953,69.9000015258789,70.98999786376953,61.635929107666016,6860900.0,DVN
2009-11-17,71.58000183105469,72.13999938964844,70.33999633789062,70.62000274658203,61.3146858215332,5711800.0,DVN
2009-11-18,70.77999877929688,71.72000122070312,70.26000213623047,71.66000366210938,62.2176628112793,4779100.0,DVN
2009-11-19,70.87999725341797,71.19999694824219,68.86000061035156,69.16999816894531,60.05574798583984,5451100.0,DVN
2009-11-20,68.51000213623047,68.77999877929688,67.05999755859375,67.5,58.60581207275391,4742300.0,DVN
2009-11-23,68.94000244140625,69.30000305175781,67.58999633789062,67.93000030517578,58.9791259765625,4120900.0,DVN
2009-11-24,68.11000061035156,68.23999786376953,66.7300033569336,67.6500015258789,58.73604583740234,4167400.0,DVN
2009-11-25,67.5999984741211,68.88999938964844,67.06999969482422,68.80000305175781,59.73450469970703,4187100.0,DVN
2009-11-27,66.54000091552734,67.94000244140625,66.0199966430664,67.4800033569336,58.58845138549805,2787700.0,DVN
2009-11-30,66.97000122070312,67.80000305175781,66.5,67.3499984741211,58.475563049316406,4333500.0,DVN
2009-12-01,68.0999984741211,69.13999938964844,68.0999984741211,68.58999633789062,59.55216598510742,3148000.0,DVN
2009-12-02,68.26000213623047,68.80999755859375,67.0999984741211,67.58000183105469,58.67526245117188,2723000.0,DVN
2009-12-03,67.41999816894531,68.06999969482422,65.88999938964844,66.26000213623047,57.52919769287109,5279600.0,DVN
2009-12-04,67.01000213623047,68.30000305175781,65.13999938964844,66.16000366210938,57.44236755371094,4587700.0,DVN
2009-12-07,66.2300033569336,67.05000305175781,65.45999908447266,65.79000091552734,57.12112808227539,3389000.0,DVN
2009-12-08,65.44999694824219,65.44999694824219,63.65999984741211,63.79999923706055,55.39332580566406,3810100.0,DVN
2009-12-09,64.01000213623047,64.43000030517578,62.65999984741211,63.459999084472656,55.09813690185547,4284000.0,DVN
2009-12-10,64.11000061035156,64.66000366210938,63.16999816894531,64.04000091552734,55.60172271728516,4261500.0,DVN
2009-12-11,63.970001220703125,64.25,63.40999984741211,63.88999938964844,55.61042022705078,3580600.0,DVN
