date_time,record_id,act_on_bike,act_in_vehicle,act_still,loc_home_duration,loc_study_duration,loc_workout_duration,sleep_duration,unlock_num_ep_0,act_walking
2017-09-24,2de8db6af975b72ac70440ede29e1cfb,,,1413.0,,,,1395.0,,27.0
2017-09-25,2de8db6af975b72ac70440ede29e1cfb,,,1229.0,290.0,,,270.0,17,211.0
2017-09-26,2de8db6af975b72ac70440ede29e1cfb,,,1271.0,961.0,260.0,,360.0,90,169.0
2017-09-27,2de8db6af975b72ac70440ede29e1cfb,,,1221.0,923.0,440.0,,135.0,74,219.0
2017-09-28,2de8db6af975b72ac70440ede29e1cfb,,,1317.0,1040.0,330.0,,165.0,82,123.0
2017-09-29,2de8db6af975b72ac70440ede29e1cfb,,,1345.0,930.0,490.0,,375.0,81,92.0
2017-09-30,2de8db6af975b72ac70440ede29e1cfb,20.0,21.0,1254.0,1040.0,,,585.0,75,144.0
2017-10-01,2de8db6af975b72ac70440ede29e1cfb,,,1382.0,1360.0,,,495.0,50,58.0
2017-10-02,2de8db6af975b72ac70440ede29e1cfb,,,1299.0,968.0,275.0,,270.0,107,141.0
2017-10-03,2de8db6af975b72ac70440ede29e1cfb,,,1335.0,1163.0,120.0,,375.0,83,105.0
2017-10-04,2de8db6af975b72ac70440ede29e1cfb,,,1320.0,963.0,438.0,,120.0,100,120.0
2017-10-05,2de8db6af975b72ac70440ede29e1cfb,,,1310.0,1102.0,80.0,,270.0,93,130.0
2017-10-06,2de8db6af975b72ac70440ede29e1cfb,,,1207.0,900.0,405.0,,315.0,104,220.0
2017-10-07,2de8db6af975b72ac70440ede29e1cfb,,,1266.0,1120.0,100.0,180.0,495.0,69,174.0
2017-10-08,2de8db6af975b72ac70440ede29e1cfb,,,1375.0,1410.0,,,705.0,47,65.0
2017-10-09,2de8db6af975b72ac70440ede29e1cfb,,,1290.0,970.0,437.0,,135.0,96,150.0
2017-10-10,2de8db6af975b72ac70440ede29e1cfb,,,1316.0,1000.0,360.0,,390.0,82,124.0
2017-10-11,2de8db6af975b72ac70440ede29e1cfb,,,1285.0,948.0,302.0,,120.0,93,155.0
2017-10-12,2de8db6af975b72ac70440ede29e1cfb,,,1255.0,1013.0,320.0,,135.0,73,185.0
2017-10-13,2de8db6af975b72ac70440ede29e1cfb,,,1249.0,970.0,368.0,,240.0,103,191.0
2017-10-14,2de8db6af975b72ac70440ede29e1cfb,,,1415.0,1430.0,,,675.0,71,25.0
2017-10-15,2de8db6af975b72ac70440ede29e1cfb,,,1403.0,1440.0,,,645.0,68,37.0
2017-10-16,2de8db6af975b72ac70440ede29e1cfb,,,1275.0,972.0,392.0,,105.0,94,165.0
2017-10-17,2de8db6af975b72ac70440ede29e1cfb,,,1301.0,1020.0,290.0,,135.0,77,139.0
2017-10-18,2de8db6af975b72ac70440ede29e1cfb,,,1301.0,870.0,408.0,,165.0,68,139.0
2017-10-19,2de8db6af975b72ac70440ede29e1cfb,,3.0,1324.0,1060.0,331.0,,600.0,76,114.0
2017-10-20,2de8db6af975b72ac70440ede29e1cfb,,,1251.0,130.0,535.0,,300.0,90,189.0
2017-10-21,2de8db6af975b72ac70440ede29e1cfb,,2.0,1294.0,1197.0,,200.0,510.0,69,139.0
2017-10-22,2de8db6af975b72ac70440ede29e1cfb,,,1391.0,,,,615.0,59,49.0
2017-10-23,2de8db6af975b72ac70440ede29e1cfb,,,1317.0,840.0,530.0,,255.0,81,123.0
2017-10-24,2de8db6af975b72ac70440ede29e1cfb,,,1289.0,921.0,463.0,,240.0,91,150.0
2017-10-25,2de8db6af975b72ac70440ede29e1cfb,,,1250.0,650.0,444.0,,165.0,78,190.0
2017-10-26,2de8db6af975b72ac70440ede29e1cfb,,4.0,1297.0,1220.0,69.0,,345.0,65,139.0
2017-10-27,2de8db6af975b72ac70440ede29e1cfb,11.0,144.0,1028.0,20.0,395.0,,150.0,104,258.0
2017-10-28,2de8db6af975b72ac70440ede29e1cfb,,110.0,1255.0,1273.0,,,645.0,55,75.0
2017-10-29,2de8db6af975b72ac70440ede29e1cfb,,,1372.0,1403.0,,,525.0,69,68.0
2017-10-30,2de8db6af975b72ac70440ede29e1cfb,,,1293.0,480.0,230.0,,165.0,91,147.0
2017-10-31,2de8db6af975b72ac70440ede29e1cfb,,,1282.0,860.0,219.0,,240.0,90,158.0
2017-11-01,2de8db6af975b72ac70440ede29e1cfb,,,1299.0,1048.0,320.0,,225.0,66,141.0
2017-11-02,2de8db6af975b72ac70440ede29e1cfb,,,1352.0,1380.0,50.0,,615.0,72,88.0
2017-11-03,2de8db6af975b72ac70440ede29e1cfb,,,1281.0,1016.0,318.0,,240.0,83,159.0
2017-11-04,2de8db6af975b72ac70440ede29e1cfb,22.0,33.0,1152.0,798.0,400.0,,195.0,95,232.0
2017-11-05,2de8db6af975b72ac70440ede29e1cfb,,,1363.0,1090.0,282.0,,435.0,63,77.0
2017-11-06,2de8db6af975b72ac70440ede29e1cfb,,,1302.0,1040.0,365.0,,165.0,98,138.0
2017-11-07,2de8db6af975b72ac70440ede29e1cfb,,,1323.0,1131.0,209.0,,405.0,70,117.0
2017-11-08,2de8db6af975b72ac70440ede29e1cfb,,2.0,1314.0,992.0,349.0,,240.0,65,124.0
2017-11-09,2de8db6af975b72ac70440ede29e1cfb,,,1300.0,1165.0,190.0,,270.0,82,140.0
2017-11-10,2de8db6af975b72ac70440ede29e1cfb,1.0,167.0,1079.0,552.0,356.0,,285.0,93,188.0
2017-11-11,2de8db6af975b72ac70440ede29e1cfb,,127.0,1242.0,890.0,390.0,,195.0,56,71.0
2017-11-12,2de8db6af975b72ac70440ede29e1cfb,,,1329.0,350.0,473.0,,300.0,88,111.0
2017-11-13,2de8db6af975b72ac70440ede29e1cfb,,,1302.0,1080.0,290.0,,255.0,107,138.0
2017-11-14,2de8db6af975b72ac70440ede29e1cfb,,,1334.0,1103.0,280.0,,435.0,110,106.0
2017-11-15,2de8db6af975b72ac70440ede29e1cfb,,,1362.0,452.0,489.0,,390.0,92,78.0
2017-11-16,2de8db6af975b72ac70440ede29e1cfb,,,1360.0,1340.0,85.0,,315.0,101,80.0
2017-11-17,2de8db6af975b72ac70440ede29e1cfb,,,1341.0,750.0,29.0,,180.0,78,99.0
2017-11-18,2de8db6af975b72ac70440ede29e1cfb,,,1378.0,1418.0,,,600.0,61,62.0
2017-11-19,2de8db6af975b72ac70440ede29e1cfb,,,1318.0,1392.0,,,255.0,101,122.0
2017-11-20,2de8db6af975b72ac70440ede29e1cfb,,160.0,1118.0,,30.0,,375.0,86,162.0
2017-11-21,2de8db6af975b72ac70440ede29e1cfb,,29.0,1261.0,1242.0,,,405.0,71,150.0
2017-11-22,2de8db6af975b72ac70440ede29e1cfb,,14.0,1385.0,230.0,,,510.0,61,41.0
2017-11-23,2de8db6af975b72ac70440ede29e1cfb,1.0,49.0,1288.0,1070.0,,,585.0,72,102.0
2017-11-24,2de8db6af975b72ac70440ede29e1cfb,,18.0,1367.0,1390.0,,,480.0,70,55.0
2017-11-25,2de8db6af975b72ac70440ede29e1cfb,,9.0,1397.0,1430.0,,,600.0,54,34.0
2017-11-26,2de8db6af975b72ac70440ede29e1cfb,,55.0,1301.0,1212.0,,,525.0,55,85.0
2017-11-27,2de8db6af975b72ac70440ede29e1cfb,,,1422.0,,,,720.0,25,18.0
2017-11-28,2de8db6af975b72ac70440ede29e1cfb,,12.0,1298.0,1344.0,,,330.0,35,130.0
2017-11-29,2de8db6af975b72ac70440ede29e1cfb,,5.0,1354.0,1350.0,,,630.0,34,81.0
2017-11-30,2de8db6af975b72ac70440ede29e1cfb,,92.0,1274.0,1268.0,,,150.0,68,75.0
2017-12-01,2de8db6af975b72ac70440ede29e1cfb,,93.0,896.0,99.0,,,195.0,85,449.0
