date_time,record_id,summary
2021-01-06 19:30:00,GBR_AGR,"Several individuals in the agriculture sector received honors in the New Year Honours List, including Devonshire dairy farmer Di Wastenage, who was awarded an MBE for her contributions to the UK dairy industry and her advocacy for women in farming. Other recipients included Belfast agricultural journalist Ian Harvey, Welsh farmer Kate Beavan, and Jersey Milk Marketing Board member Andrew Le Gallais. Achievements recognized also extended to wildlife conservationist Robert Peter Douglas Miller and veterinary educator Dr. Heather Jane Bacon. Additionally, figures from the food and drinks industry, such as former Tesco CEO David Lewis and Ocado CEO Melanie Smith, received knighthoods and CBE awards."
2021-01-07 08:45:00,GBR_AGR,"The UK’s Department for Environment, Food and Rural Affairs (DEFRA) is planning a 10-week consultation to reconsider gene-editing regulations, aiming to classify gene-edited organisms differently from traditional GMOs. The initiative, led by Environment Secretary George Eustice, highlights potential benefits such as improved crop performance, reduced production costs, environmental protection, and climate change adaptation. This move follows the UK's departure from the EU, allowing policy decisions based on science and evidence. The consultation also aims to update current regulations on genetic modification, with Northern Ireland remaining unaffected due to its continued EU single market membership. The UK emphasizes that gene-editing could reduce farm inputs and offer alternative pest control methods, signaling a shift in agricultural regulation post-Brexit."
2021-01-07 13:00:00,GBR_AGR,"The article discusses the decline of farms and farmsteadings in rural Scotland, highlighting how ownership by wealthy families and estates has transformed traditional agricultural centers into residential enclaves for the middle class. It emphasizes that many rural residents are driven to urban areas due to the lack of opportunities on farms, which are increasingly beyond the financial reach of those willing to work the land. The shift toward housing development on farmland further reduces the availability of land for agriculture and working farms. The article also notes the broader economic decline and globalization impacts affecting rural economies and traditional industries. Overall, it portrays a shift away from active farming communities toward increasing urbanization and land privatization."
2021-01-07 19:15:00,GBR_AGR,"The UK’s farm support schemes are diverging across its devolved regions, with England focusing on environmental land management that emphasizes public goods over food production. Scotland aims to balance environmental measures with continued food production, rejecting market-only approaches. Wales plans to implement a sustainable farming scheme that values environmental outcomes and supports farmers' productivity. Northern Ireland intends to introduce lower-area-based resilience payments and coupled payments for specific livestock, supporting diverse farming needs. Overall, policies reflect regional priorities, with a shift away from the EU's Basic Payment Scheme towards environmentally and economically sustainable support mechanisms."
2021-01-08 12:00:00,GBR_AGR,"Farmers in Powys and Monmouthshire have experienced a series of quad bike and ATV thefts, prompting NFU Cymru to advise increased security measures. Thieves have targeted farms despite cold weather and lockdown restrictions, emphasizing the need for preventative actions. Recommendations include installing security devices, using quality locks, and ensuring gates remain closed. Tracking devices on farm machinery have proven effective in recovering stolen equipment, as demonstrated by police recoveries in Scotland. Farmers are urged to enhance on-farm security to protect their essential equipment from theft."
2021-01-11 15:30:00,GBR_AGR,"The article discusses a proposed campsite development on Ragmarsh Farm land in a protected Area of Outstanding Natural Beauty (AONB) near Bradfield. The farm has applied for planning permission to establish a maximum of 120 pitches, citing economic diversification needs for farmers. Campaigners and local residents oppose the plan due to concerns about increased traffic, noise, litter, and pollution, and a potential negative impact on the AONB. The farm's representatives argue that similar campsites exist within other AONBs and that the development will be well managed. Overall, the situation involves balancing agricultural diversification with environmental preservation."
2021-01-12 20:30:00,GBR_AGR,"Northern Ireland Agriculture Minister Edwin Poots highlighted opportunities for the region's farming sector post-Brexit, emphasizing the development of a sustainable agricultural industry focused on increased productivity, environmental sustainability, resilience, and supply chain integration. He stressed the importance of supporting all farmers equitably, particularly those in disadvantaged areas, and rewarding them for delivering environmental outcomes. Poots outlined a vision to connect environmental ambitions with farm economic activity and to create flexible support schemes leveraging the autonomy gained from leaving the EU and the CAP. He aims to foster collaboration among stakeholders to optimize assets—including environmental, physical, and human—to benefit future generations and develop a resilient, sustainable farming industry."
2021-01-13 14:15:00,GBR_AGR,"NFU Scotland is organizing online hustings events via Zoom on January 22, 26, and 28 to elect its new president and vice-presidents. Martin Kennedy, a farmer from Aberfeldy, has been confirmed as the incoming president, replacing Andrew McCornick. Several candidates are vying for the two vice-presidential roles, including farmers from various regions of Scotland. The union’s CEO, Scott Walker, emphasized the importance of these elections as the industry faces significant change. The elected leaders will serve to guide policies beneficial to farmers and crofters during this transformative period."
2021-01-14 16:15:00,GBR_AGR,"The article discusses the lifting of the ban on neonicotinoid insecticides in the UK, which are vital for sugar beet crops, with regulations to minimize risks to pollinators. It highlights the potential advantages of gene editing technology, now approved in the UK but banned in the EU, which could give UK farmers a competitive edge by enabling the development of disease- and drought-resistant crops. The article warns that if Northern Irish farmers are denied access to these advanced crops, they may feel disadvantaged, and such crops grown on the island might challenge border respect. It emphasizes that the regulatory differences post-Brexit could impact agricultural productivity and crop innovation in the region."
2021-01-15 11:45:00,GBR_AGR,"The article discusses the impact of increased countryside visitors during the Covid pandemic on farmland and rural property, prompting Natural England to update the Countryside Code to promote responsible outdoor behavior. Farmers are experiencing damage to crops, such as trampling of emerging wheat fields, due to walkers straying from designated footpaths, especially near urban areas. Farmers and agencies emphasize the importance of following existing laws, including respecting public rights of way, keeping dogs on leads around livestock, and consulting authorities before implementing any land access alterations. Social media has been used to discourage trespassing and educate visitors about responsible outdoor conduct. Farmers are advised to seek legal guidance and communicate clearly with visitors to minimize damage and conflicts in rural areas."
2021-01-16 10:30:00,GBR_AGR,"The UK government granted emergency approval for the temporary use of banned neonicotinoid pesticides on sugar beet crops in 2021 to combat virus yellows, a disease worsened by climate change impacts. This decision, aligned with EU provisions, aims to protect the local sugar industry and jobs, despite environmental concerns about harm to bees. Farmers like Tom Clarke support the measure, emphasizing the importance of sustainable pest control methods and balancing environmental preservation with agricultural needs. The ban on neonics is challenged by current disease pressures, and alternatives such as resistant sugar beet varieties are still in development. The situation underscores the complex trade-offs between environmental protection and agricultural productivity."
2021-01-16 18:30:00,GBR_AGR,"A Welsh farmer reported the ""clinical"" killing of sheep, which may be linked to pumas residing in Snowdonia. The killings are believed to be caused by two large pumas, with experts suggesting these big cats may be descendant of animals released into the wild after the 1976 Dangerous Animals Act. Evidence such as large claw marks on trees supports the hypothesis of big cats preying on livestock in the area. Other farmers and landowners have also reported encountering creatures they believe are pumas. The presence of these predators poses a threat to local sheep populations and raises concerns about livestock safety."
2021-01-19 10:00:00,GBR_AGR,"The article discusses a controversy involving Swedish oat milk company Oatly, which claimed that the dairy and meat industries emit more CO2 than all forms of transport combined. Farmers and industry groups, such as the UK's NFU and individual livestock producers, challenged these claims, arguing that the statistics are inaccurate and misleading. Critics pointed out that UK agriculture accounts for around 10% of emissions, significantly less than transport, and emphasized that livestock emissions are part of the natural carbon cycle. The debate highlights tensions between plant-based dairy alternatives and traditional livestock farming regarding environmental impact claims. The controversy involves calls for the Advertising Standards Authority to review Oatly's advertising for factual accuracy."
2021-01-20 14:15:00,GBR_AGR,"The UK Government faced criticism for voting against amendments that would give Parliament more oversight over trade deals, particularly concerning standards on food, environmental, and animal welfare. Prominent organizations and businesses, including the National Farmers Union and major supermarkets, warned that this could lead to increased imports of cheaper products that do not meet UK standards, adversely affecting domestic farmers and environmental goals. The decision has raised concerns about potential negative impacts on human health, animal welfare, and environmental protection due to unregulated imports such as chlorine-treated chicken and hormone-fed beef. Support for maintaining high food standards remains strong across various UK political and social groups. The move has sparked controversy, with calls for action and increased awareness about safeguarding UK agricultural and environmental standards."
2021-01-21 19:30:00,GBR_AGR,"The article highlights increased littering and fly-tipping in Scotland during lockdown, which negatively impacts outdoor spaces vital for agriculture and biodiversity. Initiatives like Paws on Plastic encourage dog owners to participate in litter-collecting activities during walks, reducing environmental pollution. The rise in disposable PPE waste, such as masks and gloves, poses additional environmental threats, including potential harm to wildlife. These efforts aim to protect natural landscapes, which are essential for agriculture, wildlife, and ecosystem health. The partnership between organizations emphasizes the importance of community involvement in environmental stewardship to support sustainable agriculture and natural resource management."
2021-01-27 14:45:00,GBR_AGR,"The NFU has released a report emphasizing the need for an integrated water strategy in the UK to address increasing droughts and flooding, particularly in East Anglia, a key agricultural region. The report calls for significant investment in water infrastructure, including flood defenses, drainage, and waterways, to protect farmland. Farmers are encouraged to develop resilience measures like rainwater harvesting, reservoirs, and precision irrigation, supported by funding and collaboration with government and water companies. Climate change is intensifying extreme weather, impacting crop production and water resource management. The report highlights regional water availability issues, noting over-abstracted chalk aquifers and mismatched water distribution between drought and flood conditions."
2021-01-27 17:00:00,GBR_AGR,"The article discusses criticism of the vegan brand Oatly's advertising claims about the environmental impact of the dairy and meat industries. The Country Land and Business Association (CLA) highlights that UK agricultural emissions are only 9% of total emissions, with cattle and sheep contributing just 3.7%, significantly less than the 27% from transport. CLA president Mark Bridgeman emphasizes that British farmers are reducing emissions and that misinformation is unhelpful. The article champions collaboration between farmers and food brands to improve sustainability and calls for honest marketing. Overall, it underscores the importance of accurate environmental data in agricultural and food industry discussions."
2021-01-28 12:45:00,GBR_AGR,"AgriWebb, an Australian-based livestock management platform, has achieved a valuation of over £55 million following a £17 million investment round supported by UK investors and TELUS, a multinational telecommunications company. The platform, launched in the UK last year, helps farmers digitize record-keeping, improve productivity, and enhance traceability, including livestock management and carbon footprint tracking. It integrates seamlessly with government databases across the UK, facilitating easier compliance and audits. AgriWebb manages over 14 million head of livestock across 100 million acres globally, including in Australia and the UK. The company plans to expand its product features and grow its presence in the UK and the Americas with the new capital."
2021-02-01 11:15:00,GBR_AGR,"The UK shellfish industry faces an indefinite ban on exporting oysters, mussels, clams, cockles, and scallops to the EU due to EU hygiene regulations, impacting businesses reliant on EU markets. British shellfish, often not ready for human consumption, is now prohibited from entering the EU, disrupting trade and risking industry collapse. Companies like Kingfisher Seafoods in Cumbria may need to invest heavily in processing facilities to continue exports, which they find unfeasible. The EU clarified that shellfish not ready for consumption cannot enter even with certificates, contradicting UK government assurances of a temporary delay until April. Industry leaders and politicians criticize the situation as a severe blow to UK shellfish producers, compounded by regulatory and political disagreements post-Brexit."
